,application_received,application_year,council_district,address,city,zip,units_withdrawn,replacement_unit,yearbuilt,units,sqftmain,center_lat,center_lon,geometry
4215031013,5/14/19,2019,11,11227 W LUCERNE AVE,LOS ANGELES ,90230.0,4,0.0,1920.0,4.0,3168.0,33.99990533,-118.40325569,POINT (-13180590.13167657 4028789.314273486)
4217007003,4/28/17,2017,11,4367 S BERRYMAN AVE,LOS ANGELES ,90066.0,16,0.0,1955.0,16.0,10192.0,34.00014555,-118.41438371,POINT (-13181828.89719651 4028821.569960047)
4217008024,6/18/19,2019,11,4335 S BERRYMAN AVE,LOS ANGELES ,90066.0,9,0.0,1940.0,9.0,6266.0,34.00045212,-118.41512179,POINT (-13181911.05988627 4028862.734965689)
4217016002,8/29/18,2018,11,11508 W CULVER BLVD,LOS ANGELES ,90230.0,4,0.0,1953.0,4.0,3220.0,33.99982101,-118.41340752,POINT (-13181720.22822279 4028777.992175845)
4217027002,1/7/20,2020,11,4820 S SLAUSON AVE,LOS ANGELES ,90230.0,3,0.0,1916.0,3.0,3476.0,33.99575209,-118.40960721,POINT (-13181297.17964873 4028231.649868204)
4220005040,6/5/19,2019,11,11867 W JEFFERSON BLVD,CULVER CITY ,90230.0,3,0.0,1950.0,3.0,2186.0,33.98540698,-118.40323757,POINT (-13180588.1145674 4026842.708362089)
4220005041,6/5/19,2019,11,11863 S JEFFERSON BLVD,CULVER CITY ,90230.0,5,0.0,1963.0,5.0,4170.0,33.98549199,-118.40310799,POINT (-13180573.68978778 4026854.121173523)
4220018041,7/1/16,2016,11,5418 S INGLEWOOD BLVD,LOS ANGELES ,90230.0,2,0.0,1953.0,2.0,950.0,33.98592834,-118.40720083,POINT (-13181029.30265248 4026912.702464491)
4220020006,1/29/18,2018,11,5511 S INGLEWOOD BLVD,LOS ANGELES ,90230.0,2,0.0,1948.0,4.0,1034.0,33.98456873,-118.40654825,POINT (-13180956.65777918 4026730.171751977)
4221007026,7/13/18,2018,11,4712 S CENTINELA AVE,LOS ANGELES ,90066.0,2,0.0,1953.0,2.0,1344.0,33.99030305,-118.41956167,POINT (-13182405.30506705 4027500.036974617)
4221007027,7/13/18,2018,11,4708 S CENTINELA AVE,LOS ANGELES ,90066.0,2,0.0,1953.0,2.0,1344.0,33.99035977,-118.41963385,POINT (-13182413.3401079 4027507.652218146)
4221019002,4/24/17,2017,11,4856 S CENTINELA AVE,LOS ANGELES ,90066.0,2,0.0,1953.0,2.0,1365.0,33.98902956,-118.4179589,POINT (-13182226.8855268 4027329.059178825)
4221030037,3/21/11,2011,11,4862 S MCCONNELL AVE,Los Angeles ,90066.0,1,0.0,1972.0,1.0,1608.0,33.98456934,-118.42418404,POINT (-13182919.86494171 4026730.253645196)
4226003005,1/16/14,2014,11,14 E BREEZE AVE,VENICE ,90291.0,1,0.0,1906.0,3.0,1365.0,33.99016668,-118.47585173,POINT (-13188671.48588298 4027481.727919963)
4226003021,12/5/16,2016,11,35 E WAVE CREST AVE,LOS ANGELES ,90291.0,2,0.0,1922.0,2.0,1118.0,33.99034296,-118.47502542,POINT (-13188579.50147454 4027505.395302177)
4226005012,5/18/18,2018,11,30 E CLUB HOUSE AVE,LOS ANGELES ,90291.0,3,0.0,1907.0,3.0,2522.0,33.98941084,-118.47450005,POINT (-13188521.01755367 4027380.249271994)
4226012006,7/3/18,2018,11,11 E 20TH AVE,LOS ANGELES ,90291.0,3,0.0,1966.0,3.0,3216.0,33.98513875,-118.47156809,POINT (-13188194.63325944 4026806.697868613)
4226015007,11/24/10,2010,11,11 E 23RD AVE,VENICE ,90291.0,4,0.0,1965.0,4.0,3052.0,33.98356658,-118.47019204,POINT (-13188041.45207413 4026595.632720874)
4226018020,10/24/17,2017,11,30 E 25TH AVE,VENICE ,90291.0,3,0.0,1929.0,3.0,2167.0,33.98254312,-118.46856186,POINT (-13187859.98126663 4026458.234451121)
4226018021,10/16/08,2008,11,28  25TH AVE,LOS ANGELES ,90291.0,2,0.0,1920.0,2.0,2716.0,33.98249456,-118.46864182,POINT (-13187868.88237312 4026451.715370837)
4226023004,10/3/17,2017,11,3011 S OCEAN FRONT WALK,LOS ANGELES ,90291.0,5,0.0,1965.0,5.0,2300.0,33.97940245,-118.46692962,POINT (-13187678.28114098 4026036.613621532)
4227001007,2/12/14,2014,11,454 E SOUTH VENICE BLVD,Los Angeles ,90291.0,2,0.0,1972.0,2.0,1836.0,33.98651634,-118.46591595,POINT (-13187565.43991275 4026991.643696694)
4227008001,12/28/16,2016,11,401 E HOWLAND CL,LOS ANGELES ,90291.0,2,0.0,1921.0,2.0,1560.0,33.98417647,-118.46608349,POINT (-13187584.09038023 4026677.510503976)
4227013019,5/8/19,2019,11,2415 S OCEAN AVE,VENICE ,90291.0,3,0.0,1972.0,3.0,2844.0,33.98533732,-118.46379253,POINT (-13187329.06187961 4026833.356336195)
4227014006,12/27/17,2017,11,442 E SHERMAN CL,LOS ANGELES ,90291.0,2,0.0,1922.0,3.0,1228.0,33.98386741,-118.46409861,POINT (-13187363.13454935 4026636.019099908)
4228003020,3/25/14,2014,11,1774 S WASHINGTON WAY,VENICE ,90291.0,2,0.0,1923.0,2.0,1566.0,33.98755673,-118.46205122,POINT (-13187135.22013709 4027131.32134192)
4228016020,8/29/14,2014,11,635 W WASHINGTON BLVD,Los Angeles ,90291.0,4,0.0,1956.0,4.0,2800.0,33.98527589,-118.45752081,POINT (-13186630.89720281 4026825.109214349)
4229006062,11/13/18,2018,11,2916 S YALE AVE,LOS ANGELES ,90292.0,2,0.0,1925.0,2.0,1768.0,33.98913305,-118.44921637,POINT (-13185706.45117068 4027342.953571615)
4229013013,11/1/16,2016,11,2603 S ABBOT KINNEY BLVD,LOS ANGELES ,90291.0,2,0.0,1960.0,2.0,2528.0,33.9879879,-118.4552034,POINT (-13186372.92430165 4027189.208606992)
4230004012,8/24/07,2007,11,13440 W BEACH AVE,MARINA DEL REY ,90292.0,3,0.0,1955.0,3.0,1832.0,33.99060718,-118.44511404,POINT (-13185249.78188402 4027540.869615419)
4232012033,3/4/20,2020,11,4268 S CENTINELA AVE,LOS ANGELES ,90066.0,4,0.0,1953.0,4.0,2160.0,33.99515456,-118.42567733,POINT (-13183086.09722412 4028151.420482215)
4232012034,3/4/20,2020,11,4264 S CENTINELA AVE,LOS ANGELES ,90066.0,4,0.0,1953.0,4.0,2160.0,33.99523076,-118.42577526,POINT (-13183096.99874185 4028161.651701492)
4232023032,11/23/20,2020,11,4432 S CENTINELA AVE,LOS ANGELES ,90066.0,4,0.0,1948.0,4.0,1240.0,33.99386324,-118.42401682,POINT (-13182901.25009647 4027978.038963154)
4233007007,1/5/15,2015,11,4227 S MCLAUGHLIN AVE,LOS ANGELES ,90066.0,2,14.0,1947.0,2.0,2019.0,34.00084885,-118.41885122,POINT (-13182326.21813482 4028916.006519653)
4233016016,6/6/16,2016,11,11900 W WASHINGTON PL,LOS ANGELES ,90066.0,2,0.0,1951.0,2.0,1871.0,34.00217433,-118.42458282,POINT (-13182964.25692825 4029093.989266557)
4233018006,11/5/13,2013,11,11927 W COURTLEIGH DR,Los Angeles ,90066.0,1,22.0,1910.0,2.0,2590.0,33.99686985,-118.41955716,POINT (-13182404.80301615 4028381.731209362)
4233018009,1/7/20,2020,11,4320 S INGLEWOOD BLVD,LOS ANGELES ,90066.0,6,0.0,1953.0,6.0,5316.0,33.99656585,-118.41989812,POINT (-13182442.75850973 4028340.913013843)
4233018012,11/14/17,2017,11,11936 W LOUISE AVE,LOS ANGELES ,90066.0,3,0.0,1948.0,3.0,2114.0,33.99696507,-118.42007775,POINT (-13182462.75482986 4028394.516464983)
4233019020,6/10/11,2011,11,11900 W COURTLEIGH DR,Los Angeles ,90066.0,4,28.0,1941.0,4.0,2200.0,33.99711197,-118.41859092,POINT (-13182297.24167137 4028414.240858255)
4233020016,7/31/19,2019,11,4460 S INGLEWOOD BLVD,LOS ANGELES ,90066.0,3,0.0,1949.0,3.0,3608.0,33.99532299,-118.4181737,POINT (-13182250.79695342 4028174.035248599)
4233022010,8/22/13,2013,11,11811 W CULVER BLVD,Los Angeles ,90066.0,4,27.0,1955.0,4.0,2288.0,33.99733947,-118.41655613,POINT (-13182070.7298847 4028444.787552315)
4234003014,12/15/15,2015,11,11309 W VENICE BLVD,LOS ANGELES ,90066.0,2,0.0,1949.0,2.0,1550.0,34.01160658,-118.42026427,POINT (-13182483.51814129 4030360.612747848)
4234003058,4/17/19,2019,11,11357 W VENICE BLVD,LOS ANGELES ,90066.0,8,0.0,1963.0,8.0,5435.0,34.01084589,-118.42162828,POINT (-13182635.35903992 4030258.457163354)
4234003060,2/8/16,2016,11,11351 W VENICE BLVD,LOS ANGELES ,90066.0,3,0.0,1954.0,3.0,1276.0,34.01092813,-118.42145645,POINT (-13182616.23101182 4030269.501401752)
4234008024,12/2/15,2015,11,11411 W VENICE BLVD,LOS ANGELES ,90066.0,4,0.0,1955.0,4.0,2496.0,34.01068717,-118.42193855,POINT (-13182669.89813833 4030237.142243237)
4234008041,12/2/15,2015,11,11403 W VENICE BLVD,LOS ANGELES ,90066.0,4,0.0,1955.0,4.0,2496.0,34.01076872,-118.42180263,POINT (-13182654.76759315 4030248.093799096)
4234014016,8/29/18,2018,11,11700 W CHARNOCK ROAD,LOS ANGELES ,90066.0,4,0.0,1950.0,4.0,2720.0,34.01210136,-118.42783117,POINT (-13183325.86159617 4030427.058887244)
4234015008,8/6/18,2018,11,3709 S MCLAUGHLIN AVE,LOS ANGELES ,90066.0,4,0.0,1955.0,4.0,3108.0,34.01020827,-118.42624815,POINT (-13183149.64061586 4030172.82976265)
4234017017,10/4/16,2016,11,3607 S BARRY AVE,LOS ANGELES ,90066.0,2,0.0,1924.0,2.0,2132.0,34.01155345,-118.42893529,POINT (-13183448.77167235 4030353.477714102)
4235002002,6/18/18,2018,11,12610 W VENICE BLVD,LOS ANGELES ,90066.0,3,0.0,1948.0,4.0,3032.0,34.00155198,-118.43683204,POINT (-13184327.83386127 4029010.421033917)
4235002003,1/22/20,2020,11,12616 W VENICE BLVD,LOS ANGELES ,90066.0,3,0.0,1948.0,3.0,2332.0,34.001481,-118.4369733,POINT (-13184343.55885254 4029000.889983953)
4235004009,7/15/15,2015,11,12632 W MATTESON AVE,LOS ANGELES ,90066.0,3,29.0,1944.0,3.0,2436.0,33.99950189,-118.4362795,POINT (-13184266.32538982 4028735.142327424)
4235012003,11/20/19,2019,11,12518 W VENICE BLVD,LOS ANGELES ,90066.0,11,0.0,1948.0,11.0,9652.0,34.00220684,-118.43555272,POINT (-13184185.42061031 4029098.354677847)
4235016007,12/13/17,2017,11,3939 S CENTINELA AVE,LOS ANGELES ,90066.0,2,0.0,1953.0,2.0,1007.0,34.0008966,-118.43181227,POINT (-13183769.03562097 4028922.41824389)
4235018028,10/4/07,2007,11,12437 W WASHINGTON PL,Los Angeles ,90066.0,2,0.0,1928.0,2.0,1098.0,33.99913997,-118.43163984,POINT (-13183749.84080117 4028686.545702412)
4236004001,7/2/18,2018,11,2414 S PENMAR AVE,LOS ANGELES ,90291.0,4,0.0,1927.0,3.0,2424.0,33.99446148,-118.45041154,POINT (-13185839.4968865 4028058.362459187)
4236004007,3/2/16,2016,11,2432 S PENMAR AVE,VENICE ,90291.0,2,0.0,1913.0,2.0,1810.0,33.99414906,-118.4501713,POINT (-13185812.75349203 4028016.414898271)
4236005001,9/20/16,2016,11,2415 S GLYNDON AVE,LOS ANGELES ,90291.0,2,0.0,1924.0,2.0,1268.0,33.99514704,-118.44904704,POINT (-13185687.60144131 4028150.410787581)
4236006013,4/15/19,2019,11,1600 E VENICE BLVD,VENICE ,90291.0,3,0.0,1947.0,3.0,2184.0,33.99654582,-118.4469175,POINT (-13185450.54213288 4028338.22358326)
4236006014,4/15/19,2019,11,1604 E VENICE BLVD,VENICE ,90291.0,4,0.0,1946.0,4.0,2016.0,33.99661087,-118.44678802,POINT (-13185436.12848522 4028346.957857135)
4236006015,4/15/19,2019,11,1610 E VENICE BLVD,VENICE ,90291.0,2,0.0,1914.0,2.0,1600.0,33.99667591,-118.44665855,POINT (-13185421.71595074 4028355.690794997)
4236008024,2/20/14,2014,11,2467 S GLENCOE AVE,VENICE ,90291.0,2,0.0,1923.0,2.0,1260.0,33.99491554,-118.44625122,POINT (-13185376.37218256 4028119.327811673)
4236015022,3/11/11,2011,11,12807 W MATTESON AVE,Los Angeles ,90066.0,4,0.0,1950.0,4.0,2890.0,33.99858086,-118.43939545,POINT (-13184613.19135716 4028611.471896842)
4236019020,3/13/19,2019,11,12767 W MITCHELL AVE,LOS ANGELES ,90066.0,8,0.0,1960.0,8.0,4945.0,33.99725463,-118.43744959,POINT (-13184396.57921281 4028433.395975613)
4236019021,3/13/19,2019,11,12763 W MITCHELL AVE,LOS ANGELES ,90066.0,9,0.0,1969.0,9.0,8210.0,33.99732547,-118.43730828,POINT (-13184380.84865556 4028442.907753395)
4236019022,3/13/19,2019,11,12757 W MITCHELL AVE,LOS ANGELES ,90066.0,8,0.0,1957.0,8.0,5984.0,33.99739641,-118.43716701,POINT (-13184365.1225511 4028452.432966257)
4236021020,9/18/18,2018,11,12772 W ZANJA ST,LOS ANGELES ,90066.0,3,0.0,1948.0,3.0,1541.0,33.99687612,-118.43777796,POINT (-13184433.133194 4028382.573086179)
4236021021,9/18/18,2018,11,12800 W ZANJA ST,LOS ANGELES ,90066.0,5,0.0,1948.0,5.0,2541.0,33.99690009,-118.43839255,POINT (-13184501.54903985 4028385.791553639)
4237007008,7/24/14,2014,11,519 W BOCCACCIO AVE,VENICE ,90291.0,3,0.0,1923.0,2.0,1474.0,33.98879985,-118.45827258,POINT (-13186714.5838564 4027298.218762254)
4237009023,4/9/15,2015,11,2307 S PADUA PL,LOS ANGELES ,90291.0,2,0.0,1926.0,2.0,1236.0,33.99179394,-118.45579046,POINT (-13186438.27552192 4027700.205984429)
4237014001,2/2/15,2015,11,2505 S OAKWOOD AVE,LOS ANGELES ,90291.0,2,0.0,1942.0,2.0,2032.0,33.9902579,-118.45509315,POINT (-13186360.65132779 4027493.975126253)
4237018005,4/11/16,2016,11,937 E COEUR D'ALENE AVE,LOS ANGELES ,90291.0,3,0.0,1952.0,3.0,2709.0,33.99226759,-118.45235355,POINT (-13186055.68045081 4027763.799641575)
4238003003,7/31/17,2017,11,1110 S ABBOT KINNEY BLVD,LOS ANGELES ,90291.0,1,0.0,1923.0,0.0,6300.0,33.99147736,-118.4701911,POINT (-13188041.34743381 4027657.701210095)
4238004007,8/14/14,2014,11,1317 S CABRILLO AVE,Los Angeles ,90291.0,2,0.0,1919.0,2.0,1044.0,33.99052709,-118.46760559,POINT (-13187753.52977717 4027530.11667913)
4238005040,12/14/10,2010,11,1420 S ABBOT KINNEY BLVD,VENICE ,90291.0,2,0.0,1914.0,1.0,1536.0,33.99025997,-118.46539257,POINT (-13187507.17751765 4027494.253044812)
4238010018,6/26/18,2018,11,210 E SAN JUAN AVE,LOS ANGELES ,90291.0,2,0.0,1949.0,2.0,1104.0,33.98984488,-118.47169807,POINT (-13188209.10256685 4027438.52312488)
4238015009,3/2/11,2011,11,431 E GRAND BLVD,VENICE ,90291.0,4,0.0,1923.0,4.0,2370.0,33.98849949,-118.46786415,POINT (-13187782.31254471 4027257.893140248)
4238016012,9/2/08,2008,11,541 E GRAND BLVD,VENICE ,90291.0,4,0.0,1924.0,4.0,2362.0,33.98862712,-118.46587428,POINT (-13187560.80122956 4027275.028424258)
4238017001,12/23/13,2013,11,547 E GRAND BLVD,VENICE ,90291.0,1,0.0,1919.0,2.0,1700.0,33.98864295,-118.46562751,POINT (-13187533.33091882 4027277.153722189)
4238017038,5/30/20,2020,11,579 E VENICE BLVD,LOS ANGELES ,90291.0,2,0.0,1953.0,2.0,1128.0,33.9888842,-118.46364559,POINT (-13187312.70459363 4027309.543419051)
4238019004,4/24/18,2018,11,514 E GRAND BLVD,LOS ANGELES ,90291.0,2,0.0,1947.0,2.0,1473.0,33.98805156,-118.46668173,POINT (-13187650.68615241 4027197.75538442)
4238019007,12/4/14,2014,11,530 E GRAND BLVD,VENICE ,90291.0,2,0.0,1947.0,2.0,1473.0,33.98808807,-118.46620059,POINT (-13187597.1258926 4027202.657097076)
4238020004,7/10/13,2013,11,414 E GRAND BLVD,VENICE ,90291.0,2,0.0,1947.0,2.0,1473.0,33.98796187,-118.46807951,POINT (-13187806.28631025 4027185.713908609)
4238020005,7/10/13,2013,11,422 E GRAND BLVD,VENICE ,90291.0,2,0.0,1947.0,2.0,1473.0,33.98797242,-118.46791505,POINT (-13187787.97870679 4027187.130315238)
4238020006,7/10/13,2013,11,426 E GRAND BLVD,VENICE ,90291.0,1,0.0,1947.0,2.0,1473.0,33.98798295,-118.4677506,POINT (-13187769.67221653 4027188.544036914)
4238021008,1/7/19,2019,11,310 E GRAND BLVD,LOS ANGELES ,90291.0,2,0.0,1947.0,2.0,1653.0,33.98787619,-118.46941652,POINT (-13187955.12158263 4027174.210813695)
4238021020,12/1/17,2017,11,303 E VENICE WAY,LOS ANGELES ,90291.0,2,0.0,1947.0,2.0,1473.0,33.98757038,-118.46963476,POINT (-13187979.4159483 4027133.153935161)
4238023020,9/3/14,2014,11,2020 S ALBERTA AVE,Los Angeles ,90291.0,2,0.0,1955.0,2.0,1470.0,33.98611943,-118.4686781,POINT (-13187872.92104424 4026938.356962513)
4239002012,12/4/19,2019,11,538 E VERNON AVE,VENICE ,90291.0,2,0.0,1907.0,3.0,1532.0,33.99599454,-118.47103111,POINT (-13188134.85691927 4028264.203398225)
4239002020,10/17/13,2013,11,546 E VERNON AVE,VENICE ,90291.0,3,0.0,1909.0,2.0,1300.0,33.99623106,-118.47058562,POINT (-13188085.26519932 4028295.960802326)
4239003012,11/5/18,2018,11,632 E VERNON AVE,LOS ANGELES ,90291.0,1,0.0,1909.0,2.0,1980.0,33.99718961,-118.46878025,POINT (-13187884.29233022 4028424.665663685)
4239006009,12/18/15,2015,11,833 E BROOKS AVE,LOS ANGELES ,90291.0,3,1.0,1928.0,3.0,2299.0,33.99843078,-118.46365233,POINT (-13187313.454887 4028591.320174086)
4239007017,4/29/14,2014,11,700 E INDIANA AVE,VENICE ,90291.0,2,0.0,1965.0,2.0,1342.0,33.99740142,-118.46663675,POINT (-13187645.67900171 4028453.105666256)
4239011026,2/20/19,2019,11,535 E BROADWAY ,LOS ANGELES ,90291.0,2,0.0,1907.0,2.0,1768.0,33.99431214,-118.46942015,POINT (-13187955.52567238 4028038.311070803)
4239013002,9/11/19,2019,11,705 E BROADWAY ,LOS ANGELES ,90291.0,2,0.0,1936.0,2.0,1178.0,33.99638514,-118.46547424,POINT (-13187516.26898047 4028316.649082692)
4239013028,8/21/12,2012,11,742 E BROOKS AVE,VENICE ,90291.0,5,0.0,1910.0,5.0,2310.0,33.99732182,-118.46463265,POINT (-13187422.58361021 4028442.417663016)
4239021019,10/29/18,2018,11,1043 S ABBOT KINNEY BLVD,LOS ANGELES ,90291.0,1,0.0,1921.0,4.0,2232.0,33.99212986,-118.4709764,POINT (-13188128.76662993 4027745.307565754)
4239022021,4/12/18,2018,11,1118 S ELECTRIC AVE,VENICE ,90291.0,3,0.0,1910.0,4.0,2100.0,33.99229171,-118.46964205,POINT (-13187980.22746739 4027767.038073968)
4239023032,1/11/10,2010,11,511 E SAN JUAN AVE,VENICE ,90291.0,2,0.0,1923.0,2.0,2204.0,33.99259213,-118.46873026,POINT (-13187878.72746888 4027807.373551483)
4239025017,12/4/19,2019,11,648 E SAN JUAN AVE,LOS ANGELES ,90291.0,2,0.0,1906.0,2.0,1126.0,33.99355675,-118.46580526,POINT (-13187553.11795831 4027936.887891297)
4239028006,5/31/17,2017,11,514 E SANTA CLARA AVE,LOS ANGELES ,90291.0,2,0.0,1915.0,2.0,1237.0,33.99178336,-118.46718075,POINT (-13187706.2368047 4027698.785486221)
4240005019,5/23/17,2017,11,204 S RENNIE AVE,VENICE ,90291.0,2,0.0,1948.0,2.0,1782.0,33.99982559,-118.474723,POINT (-13188545.83623414 4028778.607156669)
4240005024,3/3/16,2016,11,211 S DIMMICK AVE,LOS ANGELES ,90291.0,2,0.0,1950.0,3.0,1532.0,33.99981612,-118.4742276,POINT (-13188490.6885584 4028777.335569722)
4240006009,4/10/19,2019,11,236 S 5TH AVE,VENICE ,90291.0,4,0.0,1925.0,4.0,2624.0,33.99872622,-118.47475012,POINT (-13188548.85521873 4028630.989884004)
4240006031,9/18/12,2012,11,249 S RENNIE AVE,VENICE ,90291.0,2,2.0,1941.0,2.0,1120.0,33.99862854,-118.47416635,POINT (-13188483.87023959 4028617.874050755)
4240010010,11/28/18,2018,11,315 S 6TH AVE,LOS ANGELES ,90291.0,4,0.0,1923.0,4.0,1884.0,33.99844237,-118.47182157,POINT (-13188222.85052397 4028592.876399276)
4240010014,1/16/19,2019,11,337 S 6TH AVE,VENICE ,90291.0,2,0.0,1953.0,2.0,1429.0,33.99810521,-118.47148473,POINT (-13188185.35366668 4028547.604968801)
4240010032,9/20/17,2017,11,332 S RENNIE AVE,VENICE ,90291.0,4,0.0,1921.0,4.0,2214.0,33.99808995,-118.47224146,POINT (-13188269.59246495 4028545.555969525)
4240011024,11/26/13,2013,11,617 E FLOWER AVE,VENICE ,90291.0,2,2.0,1917.0,2.0,1130.0,33.99895545,-118.47075689,POINT (-13188104.33088851 4028661.769452397)
4240013017,1/26/18,2018,11,648 E SUNSET AVE,LOS ANGELES ,90291.0,2,0.0,1922.0,1.0,1180.0,33.998248,-118.46865095,POINT (-13187869.89872007 4028566.777765579)
4240013021,3/5/15,2015,11,664 E SUNSET AVE,LOS ANGELES ,90291.0,2,0.0,1911.0,2.0,1440.0,33.99849044,-118.46817805,POINT (-13187817.25573287 4028599.330909292)
4240014012,12/3/13,2013,11,521 E VERNON AVE,Los Angeles ,90291.0,2,0.0,1919.0,2.0,1316.0,33.9963889,-118.47133208,POINT (-13188168.36074642 4028317.153937355)
4240014030,7/11/17,2017,11,619 S 6TH AVE,LOS ANGELES ,90291.0,2,0.0,1921.0,2.0,1441.0,33.99691512,-118.4703586,POINT (-13188059.99344852 4028387.809641957)
4240016055,6/19/18,2018,11,829 E VERNON AVE,LOS ANGELES ,90291.0,2,0.0,1923.0,0.0,1410.0,33.99968974,-118.4651136,POINT (-13187476.12271931 4028760.365872821)
4240016071,7/24/18,2018,11,725 E VERNON AVE,LOS ANGELES ,90291.0,3,0.0,1952.0,3.0,1440.0,33.99874506,-118.46689463,POINT (-13187674.38607199 4028633.519598046)
4241005027,8/14/18,2018,11,656 E CALIFORNIA AVE,VENICE ,90291.0,2,0.0,1915.0,2.0,1515.0,33.9925682,-118.46434859,POINT (-13187390.96219566 4027804.160617766)
4241006026,6/3/15,2015,11,750 E CALIFORNIA AVE,VENICE ,90291.0,2,0.0,1953.0,2.0,1628.0,33.99412814,-118.46326426,POINT (-13187270.2551322 4028013.606047198)
4241007008,4/3/19,2019,11,834 E CALIFORNIA AVE,LOS ANGELES ,90291.0,2,0.0,1926.0,2.0,1233.0,33.99555927,-118.46226982,POINT (-13187159.55457778 4028205.760177224)
4241007016,8/6/15,2015,11,804 E CALIFORNIA AVE,VENICE ,90291.0,2,0.0,1921.0,2.0,1300.0,33.99490322,-118.46278046,POINT (-13187216.39876256 4028117.673635803)
4241009006,10/16/17,2017,11,918 E MILWOOD AVE,LOS ANGELES ,90291.0,2,0.0,1947.0,2.0,1611.0,33.99626528,-118.46048285,POINT (-13186960.62998732 4028300.555509326)
4241011002,10/23/17,2017,11,702 E MILWOOD AVE,VENICE ,90291.0,2,0.0,1950.0,2.0,1453.0,33.99252374,-118.46310285,POINT (-13187252.28705319 4027798.191249795)
4241011036,11/17/14,2014,11,1505 S OAKWOOD AVE,LOS ANGELES ,90291.0,1,0.0,1907.0,2.0,2003.0,33.99405374,-118.4620395,POINT (-13187133.91547266 4028003.616639803)
4241013005,10/26/10,2010,11,1615 S CRESCENT PL,VENICE ,90291.0,2,0.0,1912.0,2.0,2074.0,33.99094985,-118.4626754,POINT (-13187204.70353686 4027586.876830339)
4241013014,8/5/14,2014,11,1649 S CRESCENT PL,Los Angeles ,90291.0,2,0.0,1921.0,2.0,1216.0,33.99093618,-118.46140278,POINT (-13187063.03612648 4027585.041478993)
4241014022,2/12/18,2018,11,1601 S SHELL AVE,LOS ANGELES ,90291.0,2,0.0,1955.0,2.0,1897.0,33.99184239,-118.46230401,POINT (-13187163.36059117 4027706.711009194)
4241015021,1/22/20,2020,11,710 E PALMS BLVD,LOS ANGELES ,90291.0,2,0.0,0.0,2.0,1430.0,33.99225855,-118.46201473,POINT (-13187131.15808887 4027762.585900981)
4241015022,1/22/20,2020,11,714 E PALMS BLVD,LOS ANGELES ,90291.0,2,0.0,1949.0,2.0,1968.0,33.99235368,-118.46194863,POINT (-13187123.79987053 4027775.35837899)
4241016033,4/14/14,2014,11,1608 S OAKWOOD AVE,VENICE ,90291.0,2,0.0,1951.0,2.0,1630.0,33.9938645,-118.46073021,POINT (-13186988.16597656 4027978.208138149)
4241019001,8/23/18,2018,11,1711 S LINDEN AVE,VENICE ,90291.0,2,0.0,1941.0,2.0,1139.0,33.99475178,-118.45899049,POINT (-13186794.50123204 4028097.340181889)
4241020029,4/15/13,2013,11,727 E SUPERBA AVE,VENICE ,90291.0,2,0.0,1920.0,2.0,1312.0,33.99249456,-118.46055953,POINT (-13186969.16596587 4027794.273434184)
4241021014,5/27/09,2009,11,712 E SUPERBA AVE,VENICE ,90291.0,2,0.0,1932.0,2.0,1344.0,33.99176751,-118.46057911,POINT (-13186971.3456015 4027696.657424495)
4241024027,9/8/17,2017,11,953 E AMOROSO PL,LOS ANGELES ,90291.0,2,0.0,1916.0,2.0,1680.0,33.99557595,-118.45667323,POINT (-13186536.5450288 4028207.99977684)
4241027015,8/19/15,2015,11,1698 S ELECTRIC AVE,LOS ANGELES ,90291.0,1,0.0,1921.0,2.0,1456.0,33.99084335,-118.46011531,POINT (-13186919.71562167 4027572.578014574)
4241028005,4/7/14,2014,11,713 W VENICE BLVD,VENICE ,90291.0,5,4.0,1922.0,5.0,2800.0,33.99188829,-118.45777245,POINT (-13186658.90963947 4027712.873667655)
4241032004,4/22/15,2015,11,848 W VENEZIA AVE,LOS ANGELES ,90291.0,2,0.0,1923.0,2.0,1436.0,33.99332671,-118.45678864,POINT (-13186549.39241123 4027906.001524105)
4241033013,11/10/15,2015,11,2209 S MARIAN PL,VENICE ,90291.0,2,0.0,1923.0,0.0,1440.0,33.993434,-118.45554141,POINT (-13186410.55140273 4027920.406827282)
4242001028,10/1/18,2018,11,1015 E VENICE BLVD,LOS ANGELES ,90291.0,3,0.0,1925.0,3.0,2668.0,33.99458011,-118.45260505,POINT (-13186083.67730275 4028074.290542457)
4242002016,8/25/15,2015,11,2319 S PENMAR AVE,VENICE ,90291.0,2,0.0,1924.0,2.0,1388.0,33.995618,-118.45200374,POINT (-13186016.73977974 4028213.645771826)
4242013023,3/10/15,2015,11,1208  PALMS BLVD,LOS ANGELES ,90291.0,2,0.0,1920.0,3.0,1718.0,34.00085528,-118.45524979,POINT (-13186378.08841283 4028916.869920215)
4242013024,10/17/16,2016,11,1900 S PENMAR AVE,LOS ANGELES ,90291.0,5,0.0,1928.0,1.0,2092.0,34.00076134,-118.45542925,POINT (-13186398.06580864 4028904.255953343)
4242014015,12/17/18,2018,11,1383 E VIENNA WAY,LOS ANGELES ,90291.0,2,0.0,1951.0,2.0,2411.0,34.00254437,-118.45088913,POINT (-13185892.6619621 4029143.677977826)
4243002041,2/15/17,2017,11,1073 E PALMS BLVD,VENICE ,90291.0,2,0.0,1923.0,2.0,1996.0,33.9992594,-118.45813933,POINT (-13186699.75053425 4028702.582082392)
